"Median","Lower","Upper","Distance"
0.767848050976274,0.573187744846706,0.84245621944344,10
0.766697355512706,0.57170550675646,0.841886979436009,11
0.765477004105039,0.569973227695509,0.841299486690407,12
0.764183028845138,0.567976253532913,0.840693183224395,13
0.762811267479852,0.565700877680487,0.84006749581233,14
0.761357357990731,0.563134373078941,0.839421835690865,15
0.759816733601517,0.560265029909599,0.838755598267757,16
0.758184618315898,0.557082197239007,0.838068162834549,17
0.75645602309978,0.553576327110043,0.83735889228405,18
0.754625742834808,0.549739019801945,0.8366271328335,19
0.752688354182951,0.545563069128537,0.835872213754466,20
0.750638214515538,0.54104250675116,0.835093447110506,21
0.74846946207415,0.53617264456467,0.83429012750376,22
0.746176017544873,0.530950114280958,0.83346153183168,23
0.743751587241628,0.525372903391327,0.832606919055183,24
0.741189668108048,0.519440386741129,0.831725529979615,25
0.738483554760575,0.513153353000807,0.830816587049967,26
0.735626348807542,0.506514025368883,0.829879294161883,27
0.732610970689547,0.499526075896439,0.828912836490102,28
0.729430174294885,0.492194632880114,0.827916380336034,29
0.726076564609524,0.484526280832554,0.82688907299629,30
0.722542618663351,0.476529052605876,0.82583004265407,31
0.718820710032483,0.468212413315317,0.824738398295408,32
0.714903137150334,0.459587235786706,0.823613229652373,33
0.710782155667067,0.45066576733253,0.822453607175434,34
0.706450015077009,0.441461587746665,0.821258582037261,35
0.701898999805615,0.431989558496729,0.820027186170398,36
0.697121474910658,0.422265763184802,0.818758432341277,37
0.692109936505591,0.412307439440966,0.817451314263183,38
0.68685706695563,0.402132902508896,0.81610480675087,39
0.681355794828442,0.39176146087738,0.81471786591962,40
0.675599359500816,0.381213324405127,0.813289429431634,41
0.669581380230293,0.370509505477245,0.811818416792733,42
0.663295929396556,0.359671713819175,0.810303729702446,43
0.656737609502081,0.348722245676317,0.808744252460612,44
0.649901633396205,0.337683868143964,0.807138852433751,45
0.642783907053205,0.326579699501134,0.80548638058447,46
0.635381114095419,0.315433086462448,0.803785672067268,47
0.627690801110036,0.304267479313183,0.802035546894144,48
0.61971146266658,0.293106305933172,0.800234810673446,49
0.611442624805758,0.281972845744398,0.79838225542543,50
0.602884925644275,0.270890104634423,0.796476660478007,51
0.594040191629922,0.259880691912486,0.794516793446164,52
0.584911507892662,0.248966700347052,0.792501411298502,53
0.575503281076599,0.238169590312588,0.79042926151432,54
0.565821293010578,0.227510079039373,0.788299083334598,55
0.555872743587207,0.21700803591363,0.786109609110138,56
0.545666281276218,0.206682384716563,0.783859565750057,57
0.535212019801922,0.196551013620693,0.781547676273628,58
0.524521539668327,0.186630693681124,0.779172661468358,59
0.513607873419914,0.176937006469039,0.776733241656965,60
0.502485473779419,0.167484281396078,0.774228138575701,61
0.491170164102715,0.158285543172692,0.771656077366204,62
0.479679070928885,0.149352469732479,0.769015788682766,63
0.468030538772645,0.140695360839689,0.766306010916567,64
0.456244027696112,0.132323117479966,0.763525492538049,65
0.444339994595427,0.124243232016908,0.760672994558191,66
0.432339759531708,0.116461788980767,0.757747293108979,67
0.420265358811174,0.10898347624226,0.754747182142873,68
0.408139386862149,0.101811606215831,0.751671476250512,69
0.395984829253601,0.0949481466341158,0.748519013595321,70
0.383824889439203,0.0883937603404899,0.745288658963033,71
0.371682811982679,0.0821478534605811,0.741979306923463,72
0.359581705117364,0.0762086312377235,0.738589885101142,73
0.347544365511368,0.070573160752447,0.735119357550645,74
0.33559310804868,0.0652374396930025,0.731566728231648,75
0.323749603298584,0.060196470303167,0.727931044577879,76
0.312034725136663,0.0554443376054617,0.724211401153248,77
0.300468410708972,0.0509742909825686,0.720406943387521,78
0.289069534607813,0.0467788281970134,0.716516871382961,79
0.277855798765486,0.0428497809387533,0.712540443782346,80
0.266843639185269,0.0391784010116462,0.708476981687835,81
0.256048150230798,0.0357554463021308,0.704325872619099,82
0.245483026799528,0.0325712657159316,0.700086574498147,83
0.235160524325932,0.0296158823201748,0.69575861964725,84
0.225091436206525,0.0268790739877861,0.691341618785392,85
0.215285087921013,0.0243504509071854,0.686835265007662,86
0.205749346848917,0.0220195293917687,0.682239337731075,87
0.196490646553599,0.0198758014991047,0.677553706589404,88
0.187514024128368,0.0179088000478007,0.672778335258722,89
0.178823169072519,0.0161081586992537,0.667913285194576,90
0.170420482087349,0.0144636668506794,0.662958719261003,91
0.162307142150296,0.0129653191636713,0.657914905230924,92
0.154483180234968,0.011603359627914,0.652782219136976,93
0.146947558090835,0.0103683201315313,0.647561148451362,94
0.139698250572811,0.00925105357695394,0.642252295073031,95
0.132732330111968,0.00824276164336529,0.63685637810033,96
0.126046052038099,0.00733501735308166,0.631374236367246,97
0.119634939597111,0.00651978264914946,0.62580683072149,98
0.113493867645955,0.00578942123465131,0.620155246022992,99
0.107617144150395,0.00513670696050395,0.614420692841841,100
0.101998588752147,0.00455482807784556,0.60860450883536,101
0.0966316078086574,0.004037387693519,0.602708159784876,102
0.0915092654381419,0.00357840078285539,0.596733240273739,103
0.0866243502226587,0.00317228812325022,0.590681473989423,104
0.081969437331396,0.00281386751529747,0.584554713633905,105
0.0775369459242812,0.00249834265597928,0.578354940428172,106
0.0733191917820075,0.0022212900211361,0.572084263198478,107
0.069308435182683,0.00197864410274477,0.565744917033935,108
0.0654969241078554,0.00176668133102333,0.559339261507179,109
0.0618769329122335,0.00158200299268497,0.552869778452114,110
0.0584407966327717,0.00142151743540767,0.546339069295192,111
0.055180941144786,0.00128242182538209,0.539749851939235,112
0.0520899093963744,0.00116218370023759,0.533104957201432,113
0.049160383968597,0.00105852253427895,0.526407324809936,114
